,specimen_id,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_surface,soma_aligned_dist_from_pia,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,axon_branch_freq
45,766791643,22.12039349,-141.2483997,1300.64252,220.8497631,-12.33681418,223.9720418,11.51636864,13.09643971,0.751419656,498.1892414,958.888304,0.013905368,0.11565659,0.870438043,21,598.6135353,1176.202799,0.839340666,543,0.430734184,0.522139433,29236.9173,45.40296414,16.33427887,5,186.803619,587.6098733,0,0,1,5,315.6390094,399.5933797,0.826178276,0.887362374,29,0.459390863,0.679187817,0.2,0.6,0.2,2613.384938,7282.174275,1821.413826,436.1559321,2.666914292,1.63184512,0.519548773,0.317904153,1.634293758,1.857240948
46,766984328,1.219608141,63.92063358,-745.6306452,379.3207989,829.6434834,-472.6272468,14.09244136,18.5690679,0.392912258,522.4651986,506.672441,0.425390542,0.286774581,0.287834877,32,325.3067647,1667.372504,0.680544409,313,0.427299074,0.402558846,20602.43298,13.37217425,24.1844765,6,84.25136007,79.71910676,0,0,1,4,84.85008194,100.0285283,0.855910458,0.902557376,18,0.37755102,0.323979592,0.166666667,0.833333333,0,545.2902138,1517.81121,729.1490168,924.585808,6.201267234,6.355721503,1.031169561,1.056852786,0.975698389,1.519238045
47,767084655,35.47057506,-89.85036828,1887.341528,1324.54228,-987.8917865,971.8339804,12.78649852,0,0.298018676,424.7611073,963.5999463,0.275695531,0.125671723,0.598632746,34,529.1728372,1767.321081,0.715573604,711,0.328889191,0.482212094,42362.82977,19.49867766,-75.15443175,9,148.0815771,196.666046,0,0,1,5,166.5236024,193.2788474,0.867220123,0.918025244,33,0.230831316,0.677158999,0.222222222,0.666666667,0.111111111,1823.820368,5244.516713,1378.564129,495.7506229,2.868426415,4.899676207,0.440806487,0.752959548,0.585431831,1.678358136
48,767801031,47.9444438,-492.3056829,542.4043827,593.7453302,-180.4814035,61.15630806,27.4257655,11.5729659,0.6084202,352.5956393,1038.104693,0.079529737,0.413151222,0.507319041,21,765.9668023,1105.532258,0.738852258,509,0.495792992,0.614972337,23752.44339,47.59098029,87.26048897,8,73.18882639,285.1825811,0,0,1,4,199.4865469,279.7103515,0.845748735,0.988919665,16,0.280884265,0.252275683,0,0.875,0.125,1004.273645,3108.36524,919.3833724,505.4941836,4.817615703,3.640140604,0.339653256,0.256638488,1.323469675,2.14293743
49,770249617,181.4519509,-1156.1373,-453.8355253,-389.1003507,-271.9210026,-67.97839687,140.6829759,24.87184832,0.890592019,319.1806096,1131.681756,0,0.830085737,0.169914263,14,1156.225137,1520.62662,0.69463765,49,0.124707716,1,5179.781607,46.88936808,-194.8736342,4,239.4563634,528.6389739,0.295188557,0,0.704811443,5,364.7160275,486.714166,0.855449348,0.668875746,24,0.433029909,0.749674902,0.25,0.25,0.5,2024.056092,4239.896139,678.1780702,353.8755367,1.332938516,2.140745976,0.282040961,0.452967668,0.622651417,0.945985829
50,770559860,119.6050273,-160.7345833,1033.534281,-1037.052121,533.4342497,-309.4537354,10.66644902,0,0.562519082,445.3183713,662.8041488,0.017793084,0.179652748,0.802554168,24,418.6369291,1095.104391,0.763513196,431,0.470512269,0.608121682,19223.39519,131.7061912,82.92578912,9,322.1778471,331.038032,0,0,1,5,280.6729982,327.624344,0.884486931,0.888118036,51,0.461840228,0.101997147,0.222222222,0.777777778,0,3642.009799,10121.64023,516.6287711,269.5390949,1.382212884,2.002199399,0.671870223,0.973235145,0.690347268,2.242059718
51,770622754,30.73061036,226.6243034,-753.9807676,246.598373,650.5803393,319.9494646,17.517725,0,0.315597785,949.3291616,1033.375254,0.076224575,0.007731424,0.916044002,31,713.6826232,1530.876543,0.850980479,307,0.477428394,0.568233707,27709.20928,23.21939522,-13.72064863,5,359.6974923,661.2700675,0,0,1,5,345.5805551,444.5700033,0.818705669,0.756508315,43,0.292890995,0.352132701,0,1,0,5593.929629,13268.29711,601.5888145,995.8969708,2.639243203,1.562712884,0.918668371,0.543949454,1.688885547,1.1079349
52,786447528,164.2559875,103.9982018,-530.5259407,2386.973346,1497.609972,-645.5190317,8.685773388,13.9476274,0.252828108,1228.618368,957.4771978,0.039884618,0.042158984,0.917956399,15,727.2178908,914.2204543,0.866404878,415,0.275753037,0.446191823,46887.94064,9.939771203,99.6545485,4,192.5775119,594.021356,0,0,1,5,366.278565,419.2850966,0.820419323,0.792334128,26,0.495344507,0.308379888,0.25,0.5,0.25,3313.27974,8237.938586,627.5622064,813.730676,6.379864169,1.611856524,1.283182901,0.32419291,3.958084405,0.885088989
53,793395012,14.52032663,-688.8828801,447.9927384,-487.5362134,165.1955287,-186.1663554,19.14823284,18.55571159,0.571871381,460.182447,1149.703742,0,0.1680101,0.8319899,19,920.5590204,1479.853993,0.755160361,179,0.460716714,0.404001165,14299.67505,5.986110869,-55.16992276,6,230.1729535,549.2930482,0.015644556,0,0.984355444,6,319.6366487,385.9081571,0.826717418,0.743706521,30,0.476220275,0.503128911,0.166666667,0.666666667,0.166666667,2030.806231,4758.871504,400.1133876,398.8091045,1.999289838,2.093060791,0.400261763,0.419034893,0.955199126,1.251776697
54,797048104,257.8798371,168.3316862,-501.5370487,-527.2234284,-441.1186458,-170.4425965,42.89342356,31.6741619,0.741804358,891.7730092,1127.54391,0.072557415,0.15998443,0.767458155,16,713.080822,1309.373489,0.771479561,185,0.33312573,0.769248735,19359.44338,33.33968493,40.66177711,2,329.4648793,690.9952331,0,0,1,5,400.9442264,574.9082464,0.781875417,1.100468902,20,0.435560859,0.423031026,0.5,0,0.5,2334.395715,7967.342684,946.6182802,1733.511976,2.706731628,1.631768001,0.790898697,0.476797615,1.658772342,0.955605987
55,799031221,369.5814995,-1259.310356,-423.8665446,260.708658,40.15484244,-161.7593787,57.69745269,16.19995549,0.41646562,931.4846603,1531.498628,0,0.331013484,0.668986516,13,1436.603703,1768.626661,0.738201483,117,0.165811222,0.859156155,17593.76645,49.99001799,-5.838540284,4,368.9585997,804.7655003,0.084783829,0,0.915216171,6,481.4131886,743.7976664,0.724659435,0.838882643,46,0.377877597,0.600505334,0,0.75,0.25,5411.504893,14240.1659,1120.019718,571.3207628,2.524631926,1.90303713,0.608217757,0.458467218,1.326633037,0.665008259
56,805772880,90.01024745,330.6188942,-959.7554545,-662.6902832,-266.6071853,1307.49718,23.9946558,0,0.457403506,1188.985432,1340.681781,0.076414912,0.063820746,0.859764342,20,845.1808427,1099.520971,0.894076763,397,0.369287232,0.771296117,34608.85412,140.3064714,-74.05845541,7,344.0141884,574.6692732,0,0,1,6,336.7777123,374.7123009,0.882423114,0.810117468,47,0.414358264,0.460295476,0.142857143,0.857142857,0,5270.13123,13393.81263,380.3233332,1423.327237,3.456210447,2.332962355,0.886851339,0.598629863,1.481468589,1.1471053
57,808920264,138.3774299,-706.2177949,-46.84131745,-155.1571316,15.90046464,-53.45724861,63.70794883,0,0.814232502,262.3202288,1374.122326,0.184049616,0.539919637,0.276030748,15,1053.876743,1221.797173,0.835750076,201,0.332023061,0.641771488,16402.25449,59.09844947,40.76866723,4,82.70269545,266.0249492,0,0,1,5,159.5774659,211.5600701,0.73645832,0.874567435,20,0.146560319,0.304087737,0.25,0.25,0.5,1488.559551,4034.822663,576.2992153,473.2671515,3.171846182,5.165388924,0.190900201,0.31088323,0.614057572,1.225441296
58,811984547,104.7736119,374.9635292,-992.7998479,398.5007974,1074.704481,520.7298026,29.65930965,0,0.18597659,1422.51525,1488.519176,0.318392467,0.017350684,0.664256849,28,1059.382558,1701.682085,0.801479613,313,0.388351314,0.227264301,34486.41078,49.2478633,-129.6535861,6,312.2937271,714.9005649,0,0,1,4,425.2201221,540.1760807,0.835937575,0.634914395,32,0.459721381,0.325560267,0.333333333,0.5,0.166666667,4027.83581,8023.372181,1216.892381,1223.434266,4.55505547,2.082134564,0.955657994,0.436835194,2.18768544,0.907603873
59,819185246,136.0235813,5.038290987,-673.1477744,-637.8500719,-514.4153114,410.3300069,6.947805107,0,0.367590227,554.4961342,595.9832536,0.064308312,0.070175439,0.86551625,41,434.1883428,2301.980724,0.698904932,485,0.281818182,0.561454545,29593.27954,54.64175381,-14.31806329,7,245.5507112,260.5287538,0,0,1,6,171.2304998,210.5431032,0.870727914,0.82540124,85,0.338923213,0.650485437,0,0.714285714,0.285714286,3375.725681,8793.519134,1499.323647,1647.095028,2.258173603,2.287591081,0.930388783,0.942509061,0.987140412,1.63888561
60,819194697,14.01011962,-320.6495208,-287.471671,-6.669826078,-352.1559498,-273.3434478,12.98112278,58.93397709,0.739328586,189.9437377,730.7912067,0.003078276,0.222295515,0.774626209,21,541.284356,1189.608954,0.839029573,67,0.40171504,0.667326297,5937.125153,85.88713594,-29.01267071,4,276.8390632,410.9745334,0,0,1,6,235.1332156,423.1125188,0.637471377,0.821754183,26,0.466196355,0.440329218,0,0.75,0.25,2332.555524,5990.225035,1087.210583,597.1467106,0.686116098,1.778190976,0.259915193,0.673616102,0.385850624,1.128492297
61,819200626,106.2638024,28.03567539,750.4222315,984.7245426,-763.9567061,313.1139728,10.1134199,17.75759768,0.701544735,754.9485626,848.455112,0.037374066,0.051619543,0.911006392,18,492.0689417,856.1718041,0.866222951,341,0.466796663,0.588885278,24376.12074,81.95675221,-15.46383045,5,260.1566104,537.7566188,0,0,1,5,299.7338988,393.2564847,0.802667543,0.904425244,33,0.44669545,0.44071737,0.2,0.4,0.4,3701.416874,10473.49522,1374.926803,518.254133,2.901900365,1.577767864,0.88979199,0.483781327,1.839244182,1.398910038
62,819206421,181.7754553,158.6201966,-537.4983651,103.2280539,218.7207265,-470.5127079,14.7781139,22.78289268,0.374530234,533.1850446,651.3582919,0.263835435,0,0.736164565,16,431.7803827,717.804052,0.886319668,143,0.353815528,0.415660252,10543.34697,152.8492061,-151.4684753,6,334.2544245,389.2474336,0,0.018716578,0.981283422,5,289.2303506,431.073044,0.799760656,0.956208882,26,0.340641711,0.653475936,0,0.666666667,0.333333333,2490.804002,7387.976944,1330.514453,877.2596238,1.595147306,1.673378514,0.818574126,0.858719662,0.953249544,1.356305549
63,819209252,139.4318047,-32.47991982,464.8525703,-138.6326537,-330.5968366,47.51672719,29.05425347,0,0.724730744,645.3841849,804.2232632,0.133463542,0,0.866536458,12,506.6312284,878.304617,0.824035002,106,0.416232639,0.277886285,12261.78611,15.37935221,-168.9846575,7,149.8956232,699.6810029,0,0.009548611,0.990451389,2,465.1283028,586.9596699,0.840801942,1.293078414,11,0.3984375,0.720486111,0.285714286,0.571428571,0.142857143,1453.424495,5756.075514,878.0663218,534.3344588,4.305557235,1.149414176,0.802493803,0.214234233,3.745871006,0.864474384
64,819213795,316.9731591,-470.457214,1097.666494,-706.1989494,411.6320591,-63.67865746,17.86013791,16.97265056,0.653737286,1092.831019,1109.268336,0,0.062959694,0.937040306,12,817.5030435,1589.236513,0.831668982,121,0.384304207,0.217931745,18150.56406,276.7484213,108.7547684,5,684.1615187,685.9715755,0.019282684,0,0.980717316,4,525.4141101,732.2160678,0.815127912,0.923638344,21,0.443501735,0.511762437,0.2,0.4,0.4,3298.463605,9542.58844,1132.179409,440.784005,1.597328977,1.61707624,0.985181839,0.997361324,0.987788292,0.666645949
65,819221461,77.83352221,-14.89778453,348.0818731,671.836642,-164.8402982,-99.11361569,13.40140044,0,0.653894398,898.3413315,948.941044,0.248028318,0.04607837,0.705893312,13,584.0970986,983.6388673,0.859468728,203,0.388871639,0.514624604,21584.30687,110.6064793,-155.6347393,7,309.5655899,440.4855853,0,0,1,3,309.4038615,365.0891197,0.857313495,0.997717379,17,0.327974277,0.621650589,0.142857143,0.857142857,0,2515.04344,7901.458526,675.0422291,598.7355315,2.90194182,2.154306692,0.946677707,0.702782566,1.347042105,0.940498118
66,819770858,45.45909929,-715.6062918,658.7404017,144.5765925,88.39613946,242.7874466,49.26099269,0,0.678641162,332.7818677,1390.233564,0.013813876,0.541078106,0.445108018,29,1068.13971,2044.212348,0.807944911,361,0.415299128,0.686746988,24234.03888,11.29427777,144.5305278,7,104.7191686,324.4066394,0,0,1,3,235.296946,303.4851244,0.809950809,0.638874098,21,0.306277056,0.204545455,0.142857143,0.714285714,0.142857143,1132.021943,2272.030417,1098.382834,405.6103388,3.177850552,4.285465817,0.239371194,0.322802174,0.741541454,1.489640261
67,819891764,160.2195846,-1631.547577,319.3365927,-376.0494551,-12.56287866,-155.0464625,58.42389568,23.56598999,0.644861784,977.0552788,2343.683447,0.168088609,0.3675348,0.46437659,20,2004.232522,2190.619896,0.842429731,143,0.477323754,0.556204161,17785.73704,110.0011483,-56.82037159,4,406.1100985,371.1895668,0,0,1,6,328.9163215,456.2920152,0.806605528,0.977832317,28,0.432805314,0.366377108,0.25,0.75,0,2721.277684,8348.214523,995.731969,341.1081063,2.40588767,6.313979855,0.416888757,1.094077352,0.381041392,0.804015036
68,835674226,24.45551676,-382.491134,-642.6960267,-560.1129724,-263.1641288,435.9397831,20.36681549,13.06231662,0.100852778,506.6406913,716.1059977,0.179522256,0.345259392,0.475218352,17,587.3489557,943.5892334,0.878377763,219,0.390192571,0.59444386,14079.3731,49.16005248,-58.63401653,5,118.6552166,172.3019116,0,0,1,4,182.7977243,256.74278,0.890384712,0.97638356,13,0.293628809,0.398891967,0.4,0.6,0,489.867799,1491.010593,540.3050595,1367.322441,4.269856023,4.15611174,0.707493992,0.688647128,1.027367956,1.555466983
69,839239569,325.675157,-290.1922381,300.3291801,-301.3040597,-272.6522132,-57.61286973,24.38597167,0,0.63003426,743.6852407,537.1425899,0.03718593,0.755348169,0.207465901,19,544.2398879,936.4760779,0.831293767,133,0.328068916,0.848959081,8986.698043,3.623952226,17.73878902,5,87.68402478,75.07463232,0,0,1,5,66.91695426,130.0643603,0.777489214,0.991443378,17,0.470066519,0.490022173,0,1,0,603.226116,1899.235271,871.4377304,312.8049776,8.481422272,7.154781493,1.384521084,1.167958098,1.185420167,1.479965159
70,848565246,563.7832303,-188.414468,871.8204304,-62.70183461,7.964530011,11.77670704,13.38233898,0,0.42312763,1624.58631,979.7058759,0,0.173308678,0.826691322,9,1117.859749,1491.73067,0.815718442,107,0.470126889,0.339157049,21121.82065,247.1632868,380.5839901,8,414.3846603,712.6694739,0.09530543,0,0.90469457,3,581.0774343,889.4060164,0.736558892,1.108897542,20,0.408371041,0.261029412,0.125,0.75,0.125,4591.072823,16131.03115,1393.042557,500.6836071,3.920478883,1.374698807,1.658238814,0.581454202,2.851882071,0.506585118
71,848610436,143.7401912,-649.4124491,-528.0644311,-264.640268,16.24038213,-303.2173988,21.64415041,23.49263585,0.863522095,246.0647556,642.295798,0,0.142487047,0.857512953,13,688.8941095,1009.930518,0.650597565,89,0.220913801,1,6184.054752,3.532828862,-168.6051194,4,197.9350764,474.6590884,0.242446573,0,0.757553427,5,360.8983601,492.9360145,0.727227681,0.793248228,24,0.407885041,0.780029477,0,0.5,0.5,3696.967201,9187.730251,1348.406508,800.9621007,1.243158919,1.353172864,0.383101923,0.417004712,0.918699268,1.439185188
72,848629140,164.3302853,51.8327909,79.03352552,-520.2864986,-191.2195636,-220.552989,4.949782302,10.69182173,0.760211005,446.1860461,640.4859028,0.026204394,0.059060673,0.914734932,11,387.3762426,776.4235005,0.828622299,77,0.447490425,0.243902439,6117.020807,6.674727194,240.8833332,3,162.7694933,393.8769198,0,0,1,4,318.991414,405.7143858,0.806645102,0.78472197,11,0.359090909,0.123636364,0,1,0,1322.518166,3278.297166,467.6269673,415.3694827,2.741214198,1.626106712,0.696636794,0.413249635,1.685752958,1.258782705
73,848636884,591.6361697,92.61769386,973.3689217,-545.2787749,41.47475486,101.7024706,23.09013968,13.36791043,0.256845508,1719.093016,471.3699109,0.629729261,0,0.370270739,14,1161.550136,1434.049018,0.786546315,179,0.465878148,0.187968005,17355.38172,160.7729952,-246.1948077,3,369.0704947,384.3583753,0,0.141535615,0.858464385,4,348.2540514,570.6487527,0.727862245,1.079571834,13,0.310823312,0.685476411,0,0.666666667,0.333333333,1551.126618,5109.223422,723.4846134,452.2522882,4.657898804,1.226381266,3.647014746,0.960224932,3.798083788,1.031380369
74,848672037,714.7694377,-70.27648069,672.7455997,-664.7744243,112.2879124,-94.16129201,2.923796632,22.66997823,0.748841663,1508.743289,685.5940704,0.000331895,0.110410444,0.889257661,12,1143.489539,1555.81138,0.81536564,91,0.371877602,0.300999167,13501.20432,11.00587094,127.3924248,4,811.1535415,466.1672416,0.02735426,0,0.97264574,3,494.0714173,726.7172846,0.744950169,0.858611839,12,0.325560538,0.409865471,0,0.75,0.25,2985.08525,7859.268843,1015.695078,375.0722827,1.859997167,1.470704093,2.200636432,1.740048354,1.264698436,0.674013946
75,851002859,156.1498296,-63.57936088,65.94313121,169.3300546,-332.9600696,-41.35155676,16.26655785,25.2384034,0.043317518,1090.339513,797.580176,0,0.090185128,0.909814872,14,643.4212325,1148.467217,0.845780597,127,0.448960596,0.41069397,13398.52601,78.28521886,251.9764713,8,526.8864138,706.9920289,0.035637919,0,0.964362081,6,486.4856278,649.6680663,0.699574106,0.82621997,18,0.388809694,0.281539558,0.125,0.75,0.125,3804.770834,9965.527905,2154.589412,633.3612088,2.069401458,1.12813178,1.367059445,0.745250855,1.834361459,0.947865459
76,855332601,84.65563855,-161.1924004,1356.653596,744.3006847,-738.0465366,642.154153,13.44539205,11.16665045,0.615235342,472.3685428,799.9776817,0.170866511,0.279625293,0.549508197,36,482.573311,1746.639016,0.641416336,337,0.32028103,0.606838407,31216.13478,5.388793152,-16.66188697,9,121.7563461,168.3568022,0,0,1,5,100.3200617,175.3540095,0.762107106,0.758755699,55,0.487341772,0.466772152,0,1,0,1737.970919,4166.557434,803.9916468,455.9177028,3.879621539,4.751680189,0.590477152,0.723204198,0.816473623,1.079569916
77,855354446,8.124813277,-310.7322621,-409.8846956,-332.0358608,-287.7874597,-346.5640906,41.32213555,0,0.540997888,121.9514363,309.5576178,0.006264683,0.468285043,0.525450274,8,321.1504657,538.9635087,0.675452138,21,0.089271731,1,1722.467648,6.214539838,263.2824911,2,90.5693678,639.8149276,0.5777332,0,0.4222668,4,522.2740226,637.7635645,0.798506964,1.076536856,16,0.439317954,0.4222668,0,0.5,0.5,1349.734028,4780.552331,717.9640282,608.3871383,1.346497599,0.483823688,0.393953918,0.141555572,2.78303364,1.219181099
78,855460302,25.24503879,-5.3195957,475.840567,1231.827924,-911.0718636,239.3839484,20.48398643,16.20743401,0.283093297,1277.075849,692.3299293,0.220764964,0.000115554,0.779119482,19,664.6996793,1269.748447,0.797202117,271,0.424548902,0.235662568,24395.90505,124.0627799,-248.6378547,4,204.0265096,558.2135342,0,0.040358744,0.959641256,3,406.498909,511.3960729,0.794975672,0.832855464,14,0.2122571,0.652466368,0.25,0.75,0,1707.113298,4436.106142,1443.123934,646.9716494,6.259362332,1.24026002,1.844605866,0.365499038,5.046814563,1.110842166
79,855488261,203.5947268,146.8795665,-760.865328,-497.821492,-125.634008,406.1072937,33.69047223,23.32264103,0.264640765,1225.806784,1757.657044,0.24214849,0.095244762,0.662606748,17,968.5579629,1678.958399,0.801791237,250,0.491063512,0.417751645,28388.05685,28.9006699,84.84454729,2,373.9356557,665.1819556,0,0,1,8,387.3903365,450.1259767,0.838960023,0.837457136,50,0.493497833,0.548182728,0,1,0,3710.675971,9853.389734,1240.874288,1686.020656,3.278122226,2.642370301,0.697409536,0.562155441,1.240599103,0.880652034
80,855540802,71.60644846,122.339066,-437.1825893,-373.0642668,-245.2133964,-242.8124606,26.81975489,29.16092452,0.833696199,254.3433418,1039.727495,0.321960596,0.289283998,0.388755406,11,605.3829486,929.0614603,0.863162648,29,0.164824604,0.599231139,2799.370995,27.15952223,-133.428041,4,116.7167405,240.4401165,0,0,1,5,187.5309695,226.6450602,0.806290287,0.961038989,16,0.224264706,0.65625,0.25,0.5,0.25,736.0397376,2234.813012,617.7208375,949.9494371,2.179150486,4.324267972,0.244625003,0.485429562,0.503935117,1.035947006
81,855760595,9.893074865,-376.8625585,762.1655515,1296.355545,-507.478681,284.5670991,13.08573346,16.90788234,0.701398054,905.4414868,1196.738745,0,0.07049209,0.92950791,25,810.2433916,1028.640455,0.863053066,467,0.463202517,0.442487545,30632.99202,54.36946568,229.9456145,5,368.7416146,786.1396942,0.070363165,0,0.929636835,5,534.6325776,661.5405211,0.846999949,1.112986378,21,0.4730869,0.329766537,0.2,0.6,0.2,3768.744202,13150.3696,739.5151899,610.2568328,2.455490378,1.522297823,0.756590769,0.46905355,1.613015759,1.52450012
82,855783147,143.7321636,-706.5502021,153.0795395,-274.1754452,251.8687522,-87.19927169,64.86086787,22.76365826,0.688177601,523.9512856,1342.793247,0.017750272,0.499523939,0.482725789,16,1084.940437,1332.931988,0.810972317,225,0.230005441,0.642206202,19257.19555,7.011034209,114.2566521,3,178.0196211,433.0384811,0,0,1,9,273.7244568,410.778945,0.717021627,0.832969478,45,0.44637574,0.166050296,0.333333333,0.333333333,0.333333333,3350.42865,8769.565281,1090.100573,352.4231329,2.943222114,3.100863562,0.390195056,0.41109423,0.949162082,1.168394429
83,856015279,33.02775169,-78.18729692,913.9224856,-167.0463087,-52.23128964,101.6182807,7.868290651,0,0.471281715,1002.407139,600.1482585,0,0.047843368,0.952156632,31,572.6500965,1687.568335,0.84185066,247,0.466383477,0.334773693,18736.76266,86.10015632,64.07926726,4,443.6684373,431.7860316,0.012042819,0,0.987957181,7,341.1101458,408.6137176,0.83948529,0.519584158,28,0.293041927,0.43264942,0.25,0.25,0.5,3311.029596,5356.097663,682.1078187,474.0621614,2.259360943,1.389920504,1.670265846,1.027519199,1.625532494,1.318264016
84,864072789,53.47886311,-87.65716577,-348.0425071,768.5339813,532.2517711,-324.3210034,21.66179179,0,0.644242247,890.0792156,948.1913979,0.085832126,0.156894438,0.757273437,14,606.6837419,854.4713106,0.850319338,335,0.47324713,0.675454241,25749.02036,57.52240496,-29.74017885,5,227.1875337,430.5036388,0,0,1,6,368.1900982,524.2749365,0.791326163,0.93964901,33,0.449852507,0.540314651,0.2,0.4,0.4,2901.877333,8548.334202,1602.095586,708.2503053,3.917817149,2.20251657,0.938712603,0.527725002,1.778791226,1.30102037
85,868145983,86.84742449,384.8551079,-716.4207101,-509.4738308,-102.4900124,526.6943131,3.585712028,0,0.358165755,398.6255897,677.4008112,0.018630455,0.013910739,0.967458806,20,539.3194503,919.1184124,0.693213312,451,0.400761779,0.192928707,20118.6563,77.07937804,291.552307,3,188.0029669,515.6938186,0,0,1,5,405.9994452,527.0026205,0.780354057,1.032480574,35,0.493917275,0.195863747,0,0.666666667,0.333333333,2280.989727,7366.733616,806.3079502,1567.167899,2.12031542,1.31357171,0.588463408,0.364563158,1.614160387,2.241700406
86,868240930,175.5926963,148.918678,-253.4404028,-711.0667468,-349.4279155,-741.8489799,23.07931113,14.79536395,0.225472377,752.6873498,201.0901563,0.790314634,0,0.209685366,32,483.219006,1560.202164,0.778216677,377,0.382628282,0.019356655,19800.43361,14.00607169,-16.19111561,4,110.159933,128.886187,0,0.333333333,0.666666667,5,83.34527097,109.1843564,0.886023602,1.056875924,26,0.347079038,0.441580756,0,1,0,762.7003272,2542.881009,898.3695568,262.2179962,6.832677992,1.560214954,3.743034287,0.854707053,4.379318359,1.903998707
87,886539074,129.5309185,-64.97387934,-184.5029214,553.3679054,-441.1796472,-292.5249532,6.285058994,20.8670552,0.596147653,424.9141162,502.8072827,0.143683177,0.123718089,0.732598734,18,362.1238194,977.1472777,0.668530966,190,0.314750164,0.581496836,14321.98333,60.7198963,-36.16317819,5,172.4687279,193.1531621,0,0,1,6,188.6715658,246.9434765,0.858142872,0.771663149,63,0.203539823,0.601179941,0.2,0.8,0,2725.900061,6608.058435,734.3114427,644.2905734,2.46371688,2.603153255,0.845083456,0.89291175,0.946435587,1.326631903
88,886544038,41.79156054,-194.1075837,1919.891574,-324.3695691,154.825949,440.586124,6.904616057,8.86214686,0.605216531,1029.443956,771.1974269,0.109568689,0.00376062,0.88667069,13,585.5212312,934.6932623,0.784534237,201,0.485120015,0.408375505,28618.86496,43.32497654,-243.2437935,6,492.3798392,571.6875477,0,0,1,3,470.7961547,714.4265521,0.70785792,0.894602727,14,0.491433724,0.473850316,0.166666667,0.666666667,0.166666667,2922.094852,8203.751431,746.5095239,412.9405393,2.090751639,1.348984126,1.334864355,0.861274382,1.549871195,0.702333934
89,886547084,126.3438255,-388.1774768,418.0730713,-337.7092939,-241.2518925,-9.618315745,17.47618721,8.469316291,0.928649474,654.6272296,782.152347,0,0.103835478,0.896164522,14,640.5262719,823.6823265,0.827405054,115,0.492682311,0.866641433,10294.64074,2.494049745,5.756646946,5,442.4510465,586.1029224,0.13478769,0,0.86521231,4,365.669719,527.0604952,0.681183115,0.819750556,17,0.463576159,0.487339307,0.2,0.6,0.2,3107.583011,7940.384859,808.952025,307.0840403,1.479547251,1.334496583,0.836956166,0.754903328,1.108693173,1.117086093
90,889787076,45.4639094,419.4482625,-884.7883984,-505.6994867,72.2768905,1014.62994,31.84335621,0,0.524570167,346.5849632,951.6309641,0.384130912,0.026823371,0.589045718,27,696.6320399,895.3318396,0.789887084,657,0.278524433,0.206882978,25875.91893,31.6215608,33.35211085,5,139.235275,287.7190559,0,0,1,5,170.594567,195.0657576,0.863571483,0.802206065,39,0.458362989,0.511032028,0,1,0,1805.632839,4550.264319,520.4477973,1476.828823,2.489203711,3.307500649,0.364201015,0.483927888,0.752593567,2.539040263
91,893412652,60.77193463,359.8774276,-486.2802587,-530.9187294,-494.8264443,-342.2915621,10.0638907,15.5958139,0.409980088,965.7463934,710.8687484,0,0,1,16,623.7644163,1329.898169,0.802030111,257,0.348035238,0.205343688,24963.44379,40.49833009,231.3150908,3,347.2295042,888.5055335,0.015346839,0.002762431,0.981890731,6,615.9080749,716.3601233,0.803372447,0.864917985,27,0.454266421,0.326580724,0.333333333,0.333333333,0.333333333,4263.321937,11469.42689,1217.873951,2068.908876,2.781291283,0.800072393,1.358543888,0.390801735,3.47629953,1.029505393
92,893503755,35.14450441,215.8588935,1336.064959,843.1595681,251.9102402,330.3601465,42.63097411,13.15445634,0.117853869,803.3548405,846.2912723,0.104573991,0,0.895426009,19,606.7317823,1157.790059,0.833614797,477,0.42173991,0.189452915,38690.674,62.2745675,29.16363362,5,633.3582569,718.96315,0,0.007453152,0.992546848,6,386.5833292,482.0069567,0.766095095,0.793062033,35,0.498296422,0.545783646,0.2,0.8,0,5935.029003,14836.89136,1411.158038,773.1931899,1.268405096,1.17709965,0.949265184,0.88093285,1.077568153,1.232855235
