spec_id,cell_name_label,slice,Block,Donor,structure,lobe,condition,condition2,morpho_call,topLeaf,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,width_suprathresh_ramp,upstroke_ramp,downstroke_ramp,postap_slope_ramp,threshold_i_ramp,trough_deltav_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,width_suprathresh_short_square,upstroke_short_square,downstroke_short_square,postap_slope_short_square,fast_trough_deltav_short_square,peak_deltav_short_square,v_baseline,rheobase_i,fi_fit_slope,sag,sag_peak_t,sag_area,vm_for_sag,input_resistance,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,width_rheo,width_suprathresh_rheo,upstroke_rheo,downstroke_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,isi_norm_sq_var_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,width_hero,width_suprathresh_hero,upstroke_hero,downstroke_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_peak_t_depol,sag_area_depol,adapt_mean,isi_cv_mean,isi_norm_sq_var_mean,adapt_max,isi_cv_max,isi_norm_sq_var_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,peak_v_adapt_ratio,threshold_v_adapt_ratio,fast_trough_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,trough_deltav_rheo,trough_deltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_tau,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
1037441788,H20.03.305.11.52.01.01,H20.03.305.11.52.01,H20.03.305.11,H20.03.305,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.017752447,-11.4881951,0.000866667,0.000635556,234.8242008,-116.1317783,0.077062951,241.1388906,-33.39791796,-33.1590289,63.81944603,2.375835796,-17.82500076,0.00074,0.00054,336.7210051,-141.7273895,-1.339327258,-43.03125381,67.75000381,-69.8718143,100,0.049999996,0.45193851,0.06856,1.981770938,-93.90625,235.1911217,0.026792109,0.32958,3,0.22227,2.418361335,-21.36250114,0.00082,0.00062,306.446958,-126.7167786,-0.101132586,-52.05000305,,,2,0.292,0.14028,0.14028,0,,2.423587521,-19.73750114,0.0008,0.00062,306.9611124,-126.6556746,-0.014008641,0.018668947,0.029428316,0.65686,0,0.222704072,0.274628822,0.064803421,0.305987221,0.564333343,0.112286655,1.694359934,1.35,0.471154417,0.659428889,0.733796292,0.708559352,0.888159457,0.020252914,-0.400001526,-0.237503052,-33.71250343,-33.25625038,-33.31250191,-33.01874733,71.55624962,70.3812542,5.631899076,7.128599943,0.077180258,,,,,,,,,
1037485766,H20.03.305.11.53.01.05,H20.03.305.11.53.01,H20.03.305.11,H20.03.305,MTG,TemL,culture,culture_immune,,Inh L1-3 SST CALB1,1.929241563,-32.54374949,0.00066,0.00056,247.4776534,-128.0548532,-0.887753514,134.1666667,-19.28958511,-17.00833639,58.86250114,1.834478382,-37.34999847,0.00062,0.00054,242.6662612,-132.2807963,-0.856182497,-16.83750534,54.85624886,-65.07605362,110,0.275,0.464585245,0.02998,0.809649141,-80.84375763,136.5938187,0.010829913,0.05512,1,,1.964784548,-35.38124847,0.00066,0.00054,253.2099685,-128.8741652,-0.61806287,-50.86250305,-51.26250076,0.099848005,9,0.02538,0.112265,0.13043,0.406841893,0.022760741,1.935659979,-36.08124924,0.00064,0.00054,245.0555691,-126.6005248,0.563105792,0.083179821,0.51273185,0.05682,1.529625938,0.070752342,0.230636462,0.014178007,0.099848005,0.406841893,0.022760741,3.507620164,1.125,0.734394642,0.821641905,0.901818293,0.897280462,0.930177884,0.083179821,-1.693748474,-0.124996185,-17.17500305,-14.61875153,-15.48125458,-14.49375534,60.19374847,56.70624924,,29.342723,0.044390994,1.48201251,3.951177451,12.50372611,0.176428884,0.119046822,2.900864458,-0.134985507,0.17859371,0.005890156
1067582692,H20.03.310.11.53.01.01,H20.03.310.11.53.01,H20.03.310.11,H20.03.310,CgGr,LimL,culture,culture,,Inh L1-3 SST CALB1,1.803084368,-26.53125064,0.0007,0.000525,269.271742,-149.357354,-0.110111946,115.4583333,-33.77083651,-33.29166857,61.14583651,1.926548236,-26.34375191,0.00068,0.00051,294.1259589,-152.6699168,-0.960260244,-34.34375191,60.28125572,-60.02372055,100,0.105000001,0.4907386,0.035825,0.7761775,-76.93750763,150.1562148,0.014574532,0.04221,1,,1.872293364,-28.03125,0.000665,0.000515,297.1938094,-158.7325016,-0.449859521,-60.75000381,,0.322106648,4,0.0234,0.320375,0.36278,0.657188048,0.385754344,1.911396845,-28.93750191,0.00066,0.000515,301.69477,-157.8399435,0.728542061,0.005650418,0.312384337,0.054245,0.850101406,0.1948039,0.778255482,0.279509844,0.322106648,0.899322916,0.385754344,11.1722488,1.082706767,0.73498943,0.881698477,0.86281277,0.839400494,0.962025319,0.02088111,-0.46875,-0.25,-33.18750381,-30.93750191,-32.71875381,-30.68750191,64.5625,65.15625191,,22.76089678,0.024617896,1.845708013,5.201589085,10.75328513,0.201546669,0.109197482,3.901191814,-0.214019313,0.157953858,0.007813067
1002995498,H20.26.401.12.61.01.04,H20.26.401.12.61.01,H20.26.401.12,H20.26.401,TemL,TemL,culture,culture,,Inh L1-3 SST CALB1,1.436204146,-23.86666679,0.000893333,0.0007,113.2613207,-78.63285365,-0.100484417,163.4999949,-18.96875064,-16.49583371,43.22916667,1.912472466,-37.49375153,0.0006,0.00054,261.5543075,-136.7623912,-0.649478771,-10.70625305,65.51250267,-65.30882668,70,0.123939325,0.431251317,0.04256,1.082301953,-82.8187561,156.3125253,0.014021571,0.07268,1,,2.106104415,-35.24375153,0.00066,0.00056,249.3899106,-118.41289,-0.174942555,-48.30000305,-48.33125305,0.396078431,3,0.02748,0.05355,0.05355,0.396078431,0.156878124,2.075210569,-37.44374847,0.00062,0.00054,267.4444473,-128.875812,-0.111172029,0.032896496,0.386432856,0.10936,1.287734141,0.223100188,0.55483637,0.122903529,0.540489642,1.380047279,0.292129053,3.547563805,1.344827586,0.61446227,0.667525845,0.837749684,0.798687892,0.878477249,0.211388165,-3.162498474,-0.218753815,-16.21875,-12.07500458,-13.05625153,-11.85625076,61.76875114,63.98125076,,30.92145949,0.073055035,1.188755751,2.850849553,11.10330879,0.182962075,0.153910577,1.550462038,-0.150428548,0.116755657,0.003322405
1025615047,H20.26.402.11.56.01.04,H20.26.402.11.56.01,H20.26.402.11,H20.26.402,FroL,FroL,culture,culture,,Inh L1-3 SST CALB1,2.134250365,-35.92708333,0.000553333,0.00044,398.2396713,-186.5868573,-0.131296032,13.66666667,-26.26666896,-25.72917048,71.01875178,2.132651924,-33.46875381,0.00054,0.00044,404.1176843,-189.4906899,0.129979286,-28.74999619,69.70000839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.162626863,2.500745222,7.65228038,0.607622385,0.522628903,0.750223567,-0.226283357,0.034439299,0.000890984
1059677200,H20.26.408.11.53.01.01,H20.26.408.11.53.01,H20.26.408.11,H20.26.408,MTG,TemL,culture,culture,,Inh L1-3 SST CALB1,3.418907711,-43.07291921,0.001678333,0.001505,179.857333,-52.61481383,-0.053091721,17.83333333,-12.15625,-11.86458333,82.18750509,3.696611978,-44.06250381,0.00157,0.001405,212.509657,-57.48768284,0.715975299,-12.53125,85.62500381,-67.96094208,10,0.488789238,0.478190035,0.100905,5.203206562,-101.5625076,533.0727696,0.042959422,0.250345,2,0.48521,3.868509036,-40.46875381,0.00165,0.001465,204.5530031,-52.87644445,-0.444194028,-52.90625381,-52.75000381,0.01351303,30,0.024125,0.032975172,0.03448,0.161011387,0.002354579,3.571045747,-44.34375,0.0016,0.001465,198.253612,-55.51696227,-0.78076329,0.203560149,0.155672744,0.417085,0,0.075348669,0.195875852,0.033756501,0.228129609,0.486261958,0.127061171,1.595805382,1.130434783,0.744947726,0.856252559,0.876008804,0.921732437,0.959530792,0.044505987,-1.0625,-0.40625,-14.21875,-10.0625,-13.15625,-9.65625,82.93750763,85.03125,2.060963294,61.3308801,0.149517219,,,,,,,,,
1060169142,H20.26.409.11.57.01.06,H20.26.409.11.57.01,H20.26.409.11,H20.26.409,ParL,ParL,culture,culture,,Inh L1-3 SST CALB1,1.717435673,-39.76041921,0.000613333,0.000496667,208.3097621,-121.317932,-0.755162289,23.04166667,-19.85416794,-16.61458333,48.97916921,1.713800308,-40.46875381,0.0006,0.000485,215.1798526,-125.5571326,-0.287100194,-16.5,49.56250381,-61.85358661,10,0.687044229,0.535548031,0.02933,1.134160547,-91.0625,237.3438179,0.016366978,0.18112,1,,1.69296762,-37.75000381,0.000605,0.00049,220.5810049,-130.2925126,-0.639393886,-55.40625381,,0.005095956,37,0.015785,0.027204861,0.0273125,0.109976227,0.000481194,1.726673337,-40.96875381,0.000575,0.00049,234.910816,-136.0482095,0.613288505,0.065253952,0.410392672,0.15522,0,0.069649413,0.170384075,0.017985144,0.373398477,0.373398477,0.139426423,1.300538009,1.058823529,0.859835589,0.954311084,0.94382031,0.94258364,0.98560737,0.118108926,-4.9375,-0.25,-22.59375,-14.28125,-17.65625,-14.03125,52.06250477,54.25000381,,48.0653689,0.018789859,,36.25337816,39.54913981,3.627902508,,39.54913981,0.143437117,-0.272826195,0.287548565
1069242387,H20.26.411.11.51.01.02,H20.26.411.11.51.01,H20.26.411.11,H20.26.411,SFG,FroL,culture,culture_immune,MC,Inh L1-3 SST CALB1,2.496713338,-38.47917048,0.000605,0.000515,423.1854543,-169.5051238,-0.624240705,21.125,-20.18749746,-18.81249873,88.11458715,2.632296123,-39.5,0.00059,0.0005,442.0530807,-167.934404,-0.386941707,-19.28125,87.78125381,-65.00304156,20,0.807142851,0.395229757,0.046855,2.350425781,-99.46875,401.7525315,0.01639916,0.16922,2,0.251985,2.564797568,-38.15625381,0.000625,0.00053,407.6762503,-158.9506538,-1.05535687,-56.84375381,-57.84375381,0.008986942,42,0.011395,0.023977073,0.02437,0.149847944,0.000882167,2.571390381,-40.03125,0.000555,0.00048,463.2330312,-180.1488544,0.39496266,0.072004966,0.309817046,0.15102,1.145153125,0.077206429,0.204605668,0.01573151,0.262475132,0.547592553,0.068893195,1.505571537,1.086956522,0.804166168,0.908588067,0.915563964,0.929936403,0.986928039,0.021105572,-0.875,-0.34375,-19.78125,-17.84375381,-18.90625,-17.50000381,86.15625381,88.87500381,3.968490188,63.69426752,0.117140484,,,,,,,,,
819891764,H19.03.004.99.01.04.02.02,H19.03.004.99.01.04.02,H19.03.004.99,H19.03.004,TemL,TemL,culture,culture_immune,SMC,Inh L1-3 SST CALB1,3.143729989,-40.32916514,0.000633333,0.00058,436.2018691,-138.752638,0.465070581,31.74999936,-14.56458791,-11.47500229,82.7895813,3.103789619,-40.38124847,0.00064,0.00058,432.3741162,-139.3052266,0.261163171,-11.51250458,82.25624847,-64.90984486,29.99999809,0.39499999,0.318321496,0.0588,1.433735,-95.92500305,257.2266161,0.024407242,0.0766,2,0.03206,3.167208925,-40.39374924,0.00064,0.0006,431.7612124,-136.3223023,0.896828786,-49.84375,,0.050069491,19,0.02658,0.051117778,0.05931,0.385917709,0.009528763,3.186509528,-40.03125,0.00062,0.00058,432.6767877,-135.7839303,1.426568007,0.17961899,0.47515291,0.16726,0,0.064974874,0.308832956,0.0113915,0.11130828,0.506901257,0.021520209,4.314456036,1.0625,0.80993113,0.897493004,0.941988076,0.9097071,0.97888443,0.222014344,-0.112495422,-0.074996948,-10.53749847,-10.71250153,-10.42500305,-10.63750458,82.63125229,81.84999847,31.19151591,84.03361345,0.079478583,,,,,,,,,
941862585,H19.06.361.11.52.07,H19.06.361.11.52,H19.06.361.11,H19.06.361,TemL,TemL,culture,culture_immune,SMC,Inh L1-3 SST CALB1,3.108468281,-33.17083232,0.00088,0.000773333,298.6815832,-96.08537029,-1.136250546,35.70833333,-17.88750458,-15.59375254,75.86041768,2.903956246,-34.58125305,0.00084,0.00074,306.4776331,-105.5379652,-0.448641553,-17.29999542,76.43750381,-60.25889789,26,0.116113742,0.357778937,0.08038,2.837437813,-94.47499847,280.5313766,0.034704135,0.24422,1,,3.1845763,-34.18124771,0.0009,0.0008,295.2166417,-92.70201555,-0.782070421,-48.44374847,-48.84375381,0.315806742,6,0.0309,0.18762,0.07092,1.378159404,0.175635104,3.059338982,-35.66249847,0.00086,0.00076,303.8192656,-99.30879426,-0.370400891,0.006226013,0.238732681,0.27196,0,0.257706048,0.829487671,0.132838838,0.410773333,1.378159404,0.214449464,2.619314642,1.093023256,0.797370621,0.893242732,0.964641851,0.810900862,0.940861559,0.006226013,-2.775001526,-0.224994659,-17.03750229,-14.76250076,-14.26250076,-14.5375061,74.64374924,77.02500153,,31.19151591,0.159172705,1.005178928,0.950283184,4.05120726,0.410602927,0.408487409,0.400119236,-0.166034341,-0.004676781,0
1069000230,H20.26.412.11.51.01.03,H20.26.412.11.51.01,H20.26.412.11,H20.26.412,AOrG,FroL,culture,culture,,Inh L1-3 SST CALB1,1.555026583,-25.5520846,0.000651667,0.000431667,187.1855155,-120.3741946,-0.222855095,157.4166667,-29.37500254,-28.9375,39.51041857,1.871933479,-31.15625191,0.000525,0.000385,259.0881737,-138.4067204,-1.125626856,-23.71874809,45.03125286,-65.88799604,59.99999619,0.098967679,0.225404218,0.042945,1.175079687,-93.56250763,216.0156667,0.016903333,0.036995,1,,1.721944724,-27.84375191,0.000545,0.000385,259.4831436,-150.6919125,-1.25848551,-57.03125,,,1,0.023085,,,,,1.726182941,-27.40625191,0.000555,0.000395,235.1695273,-136.2367346,0.000763143,,0.33848688,0.04387,0.530476992,0.012589868,0.505876278,0.063447241,0.012589868,0.505876278,0.063447241,0.367371058,1.102803738,0.900905443,0.953743837,1.017175571,0.912621299,1.020059069,0.020332221,-1.34375,-0.343746185,-30.53124809,-26.59374809,-29.18749809,-26.25000191,47.12500381,43.65625381,,,0.154097822,,,,,,,,,
1061696800,H20.26.409.11.59.01.02,H20.26.409.11.59.01,H20.26.409.11,H20.26.409,ParL,ParL,culture,culture_immune,SMC,Inh L1-3 SST CALB1,2.649849559,-37.91666921,0.000796667,0.000686667,226.4165246,-85.44861031,-0.661729758,24.83333333,-17.7395846,-13.26562627,55.13021151,2.671161705,-37.859375,0.00078,0.00068,230.4258598,-86.26428694,-0.898605265,-13.09375381,55.67187691,-65.20887052,16,0.372899159,0.210902095,0.105715,1.818445469,-99.10938263,313.4332299,0.036303772,0.42763,1,,2.665283316,-37.546875,0.00075,0.000655,252.1801099,-94.61662421,-1.285912314,-50.921875,,0.063396526,17,0.027585,0.056961563,0.0632275,0.344349292,0.013766814,2.746398319,-38.375,0.000715,0.000655,253.0136203,-92.12560995,-0.427706517,0.156225831,0.155919671,0.31404,0,0.073836238,0.356422683,0.021265663,0.11866451,0.399961079,0.043735643,6.112624886,1.11971831,0.80595301,0.91378959,0.910394273,0.905972568,1.008538588,0.146845248,-7.03125,-0.203125,-20.40625,-8.312503815,-13.375,-8.109378815,59.640625,59.34375,,90.17132552,0.146195393,,,,,,,,,
1079568285,H21.03.302.11.51.01.02,H21.03.302.11.51.01,H21.03.302.11,H21.03.302,MTG,TemL,culture,culture,SMC,Inh L1-3 SST CALB1,2.208990994,-29.6770846,0.000866667,0.0007,206.595149,-93.53488219,-0.799329127,107.0416667,-22.3333346,-20.71875,63.97916794,2.471446383,-36.53125,0.00078,0.00068,237.7268006,-96.18934172,-0.323382219,-13.78125381,68.53125,-63.84236399,70,0.095,0.281600952,0.0957,1.722635625,-88.84375763,214.3672854,0.033621315,0.1293,1,,2.426299179,-34,0.00083,0.0007,228.8682023,-94.3281044,-0.458724903,-51.09375381,,0.423995776,3,0.04642,0.113645,0.113645,0.423995776,0.179772418,2.533059635,-33.96875,0.000805,0.00069,235.3310783,-92.90388392,-0.214249965,0.026041828,0.393097609,0.242375,1.507497187,0.323319203,0.392649108,0.120470368,0.423995776,0.753951549,0.179772418,3.356338718,1.159235669,0.770741135,0.892080276,0.955195541,0.823117303,1.0044275,0.012804713,-0.96875,-0.374996185,-18.06250381,-15.875,-17.09375381,-15.50000381,67.5625,66.375,,15.27650474,0.147155817,1.061521411,5.141436237,39.72928001,0.288876504,0.272134423,37.85966683,-0.136455297,-0.010696511,0.01365648
1086233130,H21.03.304.11.51.01.03,H21.03.304.11.51.01,H21.03.304.11,H21.03.304,ITG,TemL,culture,culture,,Inh L1-3 SST CALB1,2.077705692,-29.79166794,0.000891667,0.000706667,187.0473929,-89.9853992,-0.636079694,26.625,-24.38541794,-20.98958333,56.56250191,2.774995744,-35.34375,0.00074,0.00061,324.240542,-116.8436177,-1.022927379,-20.12500381,70.87500381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086237060,H21.03.304.11.51.01.04,H21.03.304.11.51.01,H21.03.304.11,H21.03.304,ITG,TemL,culture,culture,,Inh L1-3 SST CALB1,3.432097595,-36.10416794,0.00102,0.000883333,280.665948,-81.77962756,-1.127718352,15.95833333,-19.85416794,-15.7708346,74.88541921,3.534072101,-37.3125,0.00098,0.000855,309.5176413,-87.58102055,-1.853312703,-15.75000381,77.31250381,-59.97090266,16,0.454545455,0.515110254,0.04034,2.49553875,-95.71875763,302.0312488,0.022293567,0.109445,1,,3.521800225,-36.65625381,0.000975,0.00085,303.1508771,-86.07838541,-1.324719644,-52.03125381,,0.015580975,25,0.01454,0.040661458,0.04165,0.147878182,0.001498264,3.687182758,-38.56250381,0.000955,0.00087,317.3610043,-86.07140603,-0.602216188,0.25924781,0.571026266,0.1627,1.264030781,0.016888816,0.151632536,0.001350974,0.025427546,0.177425841,0.001705398,1.493113323,1.17989418,0.561568247,0.762295346,0.788388176,0.863036304,0.953416153,0.183109356,-3.968746185,-1.03125,-19.34374619,-11.46875,-15.375,-10.4375,77.28125763,78.96875763,,42.23864836,0.040194945,,,,,,,,,
