specimen_id,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,width_suprathresh_ramp,upstroke_ramp,downstroke_ramp,postap_slope_ramp,threshold_i_ramp,trough_deltav_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,width_suprathresh_short_square,upstroke_short_square,downstroke_short_square,postap_slope_short_square,fast_trough_deltav_short_square,peak_deltav_short_square,v_baseline,rheobase_i,fi_fit_slope,sag,sag_peak_t,sag_area,vm_for_sag,input_resistance,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,width_rheo,width_suprathresh_rheo,upstroke_rheo,downstroke_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,isi_norm_sq_var_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,width_hero,width_suprathresh_hero,upstroke_hero,downstroke_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_peak_t_depol,sag_area_depol,adapt_mean,isi_cv_mean,isi_norm_sq_var_mean,adapt_max,isi_cv_max,isi_norm_sq_var_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,peak_v_adapt_ratio,threshold_v_adapt_ratio,fast_trough_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,trough_deltav_rheo,trough_deltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,sag_tau,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
855286341,1.538629094,-29.22343922,0.00064,0.00048,247.6097443,-160.9236481,-1.010825784,58.125,-29.22031307,-28.17812443,57.39218998,1.793194973,-36.91250229,0.00052,0.00042,351.610931,-196.080703,-1.13376675,-21.20000076,70.35625076,-60.84083328,50,0.461842091,0.22440736,0.04452,0.849658359,-79.92500305,127.4219006,0.014413341,0.14154,1,,1.606313837,-29.12500191,0.00062,0.00048,269.4819927,-167.764223,-1.218037055,-56.79375458,,0.009473892,19,0.027,0.051504444,0.0517,0.089043131,0.000468816,1.716243383,-33.71875,0.00052,0.00042,320.3650226,-186.6664284,-0.973818705,0.056219255,0.331385612,0.15536,0.830087266,0.036562071,0.131306031,0.004705638,0.096278168,0.200510448,0.015415327,1.790567794,1.034482759,0.944580838,0.957841193,0.985988507,0.937628247,0.998999083,0.0175013,-1.268745422,-0.743751526,-28.93749809,-23.18125153,-27.66875267,-22.4375,60.2875042,66.45000458,,24.24830262,0.078165181,,,,,,,,,
855295776,2.207417538,-33.30624898,0.000653333,0.000553333,363.6390553,-164.7522653,-0.017099988,9.875,-24.59375381,-22.05000305,79.84583282,2.16866838,-33,0.00066,0.00056,359.8355977,-165.9246758,-0.404893301,-23,79.68125153,-51.10232336,10,0.432947976,0.493783295,0.02942,1.830628438,-90.1937561,330.4063976,0.015437151,0.08998,5,0.221025,2.224438377,-32.66249847,0.00066,0.00054,370.5484575,-166.58068,0.159068137,-54.59999847,,0.007372441,24,0.01176,0.04252087,0.0421,0.080457396,0.000415953,2.206651404,-35.20000458,0.0006,0.00052,381.4306606,-172.8549693,0.860274114,0.040066088,,,,0.015224752,0.08235098,0.001321862,0.047535459,0.121673483,0.003538826,1.330616134,1.03030303,0.936558035,0.94631416,0.984550281,1.000765451,0.990222925,0.057761158,-3.556255341,-0.168750763,-25.86875534,-18.76874924,-22.3125,-18.59999847,79.99375153,81.71875381,5.294366794,28.57142857,0.035070916,,,,,,,,,
855332601,1.535865786,-33.61666743,0.00096,0.000746667,172.3543616,-112.2191254,-0.530409912,26.625,-26.14166768,-25.32708486,64.35000165,1.720197504,-36.19375229,0.00082,0.00064,210.4094948,-122.3170562,-0.867905164,-22.49375153,67.48750305,-53.06684189,20,0.415163932,0.197803974,0.04042,0.915015703,-88.1875,306.268394,0.016022291,0.20016,4,0.221533333,1.642401986,-32.65625381,0.00092,0.00072,190.4177122,-115.9385546,-0.93370972,-57.98750305,,0.004596518,24,0.01454,0.04240087,0.04244,0.089521713,0.000521458,1.681384386,-34.41875076,0.00082,0.00066,204.7359801,-121.7663146,-0.182741744,0.064489458,0.03836729,0.1277,0,0.002914242,0.11031299,0.007892217,0.008281668,0.172598517,0.034625279,1.206715328,1.063829787,0.907252463,0.953072852,0.98349581,0.973616262,0.993842419,0.039203085,-1.456253052,-0.318748474,-27.45000076,-22.32500076,-25.99374771,-22.00625229,65.38750839,65.83125114,4.046289552,25.30364372,0.074300191,,,,,,,,,
855337049,1.043144457,-30.82708359,0.000913333,0.000626667,135.8405175,-129.8257847,-1.065034911,46.5,-32.95208104,-31.82291921,51.58750089,1.532406344,-40.65312576,0.00068,0.00054,251.8655274,-164.3609525,-1.218859216,-23.56563187,68.62812614,-59.84177876,29.99999809,0.572340414,0.358656526,0.04704,1.453373906,-87.57500458,231.9687605,0.015247284,0.45816,1,,1.08407086,-33.84375381,0.0009,0.00064,144.0952405,-132.9204998,-0.635169583,-63,,0.003217478,26,0.01746,0.0380648,0.03784,0.047916969,0.000213833,1.439610499,-38.13750458,0.00072,0.00058,221.349054,-153.7562099,-0.644528134,0.088491296,0.322628528,0.05948,0,0.009597706,0.054884912,0.000914158,0.03099076,0.081805471,0.001793069,1.030879713,1.081081081,0.878136222,0.970357011,0.956585771,0.944347832,0.99519707,0.061466373,-1.481254578,-0.850006104,-30.63750076,-25.10625076,-29.15624619,-24.25624466,56.05000496,64.9125061,,28.21670429,0.070234838,,,,,,,,,
855354446,1.576141379,-39.09375,0.000933333,0.000733333,174.0236324,-110.3836065,-0.082592532,9.416666667,-21.77916845,-21.47708639,66.25208346,1.857520879,-42.67499924,0.00086,0.0007,223.6385295,-120.39624,-0.249442837,-19.03750229,74.20625114,-52.45063747,10,0.613872832,0.224221915,0.05794,1.861227344,-98.68125916,376.2187958,0.026586291,0.08172,2,0.20724,1.72986781,-39.65000153,0.00086,0.0007,204.5144269,-118.2254654,-0.168037837,-59.06875229,,0.011231854,29,0.00814,0.035005714,0.0357,0.211967971,0.002090951,1.811759039,-41.36250305,0.00084,0.0007,224.3731196,-123.8426936,0.100426211,0.07184466,,,,0.043757735,0.205712115,0.00904321,0.145375647,0.291791319,0.028791305,2.423626281,1.090909091,0.808816008,0.871741085,0.90953916,0.992011221,0.978712545,0.010816058,-0.381244659,-0.206253052,-20.78124619,-19.39374924,-20.40000153,-19.18749619,70.81250381,73.43125534,4.825323297,44.48398577,0.121804149,,,,,,,,,
855449013,1.625066997,-28.13958486,0.000733333,0.00056,232.6979653,-143.1611931,-0.732682009,76.91666667,-30.19999949,-29.10000229,59.82083639,1.847382744,-34.45624924,0.00062,0.00052,291.6098961,-157.8502869,-1.041874785,-23.42500305,66.85625076,-59.5810808,70,0.43,0.269239873,0.05546,1.039781563,-79.90000153,180.328846,0.014728748,0.11672,2,0.43982,1.605365263,-29.00625229,0.00074,0.00056,230.6425098,-143.6698022,-1.019157262,-57.32500076,,0.005224339,21,0.02976,0.047,0.0475,0.053011098,0.000279153,1.76023228,-30.70000076,0.00068,0.00054,257.997206,-146.5699777,-0.737943752,0.071258907,0.165431514,0.10684,0,0.005546661,0.040008595,0.000377244,0.008408827,0.061704752,0.000562533,1.083929127,0.972972973,1.063819186,0.993613459,1.034836001,1.063338575,0.99878717,0.044432963,-1.350002289,-0.837501526,-29.08750153,-26.06875229,-27.73749924,-25.23125076,60.23750305,62.16250229,2.273657405,24.14292612,0.094416426,,,,,,,,,
855460302,1.611028736,-28.59583473,0.000633333,0.000453333,271.712548,-168.6375742,-1.558209967,63.375,-33.58541807,-32.48333422,59.33958689,1.811887944,-34.3125,0.00052,0.0004,353.7815386,-195.2557495,-1.682510333,-26.88750458,68.75,-60.0402426,59.99999619,0.411038966,0.302727371,0.04964,0.983826797,-80.43125153,201.562658,0.010098982,0.09658,6,0.16068,1.58570059,-28.32500076,0.00062,0.00044,277.92527,-175.2697021,-1.221857634,-60.54375458,,0.004156667,23,0.02096,0.043195455,0.04265,0.049003917,0.000104888,1.781580923,-31.60000229,0.00054,0.00042,326.8367732,-183.4532291,-1.038162535,0.071154666,0.313182801,0.124,2.358393281,0.009940155,0.083149935,0.004035729,0.019604969,0.188005126,0.019752461,1.64516614,1.032258065,0.981996594,0.966677096,0.994117588,0.975728156,0.992947769,0.024077869,-1.243751526,-0.900001526,-34.06874847,-28.70000076,-32.82499695,-27.79999924,60.20000458,64.9125061,7.517666516,25.36783359,0.054965412,,,,,,,,,
855465998,1.855457587,-35.59375254,0.00096,0.000733333,172.7904113,-93.05860457,-0.451508806,19.54166667,-23.93750127,-23.51458232,58.42917061,2.172352653,-40.13125038,0.00084,0.00069,242.2130524,-111.4829898,-0.415577386,-20.34687614,67.5187521,-55.48828888,10,0.568821297,0.360916495,0.0368,1.2826625,-98.30000305,277.6663899,0.016310074,0.17926,1,,2.006121068,-36.60000229,0.00092,0.0007,197.6441735,-98.52056125,-0.651043346,-59.35625458,,0.018215925,23,0.0148,0.042396364,0.03914,0.23078409,0.001160494,2.195483851,-39.42499924,0.00084,0.00068,238.4727351,-108.6196717,0.082475814,0.054471033,,,,0.037770741,0.307262289,0.038516454,0.10965304,0.91609766,0.186987975,1.169524176,1.255813953,0.579347117,0.713843443,0.715901221,0.873969853,0.963683358,0.022793837,-0.46875,-0.237503052,-23.22500229,-20.13750458,-22.75625229,-19.90000153,61.78125381,66.73125076,,33.89830508,0.040413717,,,,,,,,,
855481765,1.863144873,-32.04583486,0.000713333,0.000546667,279.4122661,-149.969569,-1.138393242,18.29166603,-33.69166565,-31.82500203,64.98333359,2.128013812,-35.30624771,0.00066,0.00052,325.0706355,-152.7577658,-1.562923934,-29.56875992,69.13124847,-60.16319237,20,0.545000011,0.322444528,0.0399,1.939648438,-100.2249985,332.0938051,0.016546282,0.07928,7,0.147526667,1.90529442,-33.51250458,0.0007,0.00054,293.4170458,-154.0008949,-0.453924209,-65.32499695,,0.001878861,29,0.01568,0.034215,0.03429,0.040394144,0.000143311,2.051078298,-35.22499847,0.00064,0.00052,317.6529479,-154.8711954,-0.482633753,0.098814229,0.169786796,0.88614,0,0.006376438,0.050766872,0.000306863,0.017114561,0.07326113,0.000644935,1.130099392,1,0.987213706,0.960915937,0.980080365,0.985266534,0.996901374,0.03325,-1.712509155,-1.056247711,-32.74375153,-28.34375,-31.03124237,-27.28750229,67.71250534,69.10000229,7.417297137,31.23048095,0.067479426,,,,,,,,,
855488261,3.748787831,-50.97916667,0.000976667,0.000833333,392.7515821,-104.7887948,-0.653576402,10.6875,-21.21770986,-20.60000229,89.42500051,4.096068383,-50.85803604,0.00094,0.000802857,443.8985469,-108.438675,-0.660948154,-20.98303604,90.75178746,-62.40143077,20,0.318181814,0.050148033,0.12938,0,-91.79999542,300.4688025,0.025983778,0.07712,3,0.38062,3.775150952,-53.01875305,0.001,0.00086,376.3196405,-99.6833359,-1.041043732,-71.06250763,,0.016926344,18,0.01564,0.057678824,0.05554,0.147134105,0.001393237,4.167482052,-51.61249924,0.00092,0.0008,462.8396087,-111.0597725,-0.668581214,0.054622968,0.228411689,0.15464,0,0.104342974,0.282451416,0.047040043,0.480952131,0.480952131,0.231314952,1.37077646,1.106382979,0.64127137,0.831518003,0.795664278,0.933382867,0.971495902,0.024762786,-1.018753052,-0.506256104,-20.18125153,-19.53750229,-19.16249847,-19.03124619,88.20000458,93.21249771,5.061753391,22.90426019,,,,,,,,,,
855540802,2.540268193,-35.8145841,0.000613333,0.000486667,485.0223527,-190.9659502,-0.590487577,11.66666667,-29.43750127,-28.80208206,87.89375051,2.672638577,-34.22500229,0.00066,0.00052,444.2640262,-166.2267506,-0.732700469,-28.49375534,82.79375458,-64.70857941,20,0.51682243,0.219542935,0.0252,1.307876875,-100.8250046,257.9608262,0.013742957,0.06044,13,0.076431667,2.602865362,-34.38750458,0.00062,0.0005,450.7882763,-173.1892409,-0.574646293,-58.48749924,,0.011595149,42,0.012,0.023999512,0.02252,0.312100659,0.000794885,2.790919998,-35.14999771,0.00062,0.00052,462.9545911,-165.8788469,1.007189345,0.086866598,0.41655606,0.23554,1.783499531,0.011771115,0.251439533,0.00081381,0.013496761,0.312100659,0.000997999,1.03768546,1.161290323,0.84244777,0.834805955,0.952182105,0.906215867,0.972406885,0.03109151,-0.306251526,-0.174999237,-27.98124695,-25.15000534,-27.67499542,-24.9750061,83.79375839,84.39374542,14.8456057,65.35947712,0.136300976,,,,,,,,,
855760595,1.591761771,-33.75000254,0.00068,0.000533333,225.4555177,-141.6949804,0.380082098,78.41666667,-22.93125025,-22.67916743,59.81666946,4.592825667,-43.78125,0.00186,0.0011,59.29699247,-12.91078669,-1.007809847,-9.537498474,16.0625,-66.93669739,80,0.445000018,0.21162802,0.04554,0.889059141,-87.1312561,181.9686145,0.014548358,0.08746,5,0.211765,1.662552071,-33.65000153,0.00064,0.0005,248.6415624,-149.5541504,0.19585631,-56.12500381,,0.011969824,23,0.03044,0.041886364,0.04275,0.158044328,0.004154914,1.780682712,-35.25625229,0.0006,0.00048,286.0657593,-160.6494842,0.358346856,0.043603455,0.251719475,0.24166,2.420025,0.047695624,0.197868092,0.009043228,0.157155259,0.34978639,0.024755749,2.587350372,1.15625,0.758088649,0.859236816,0.828336699,0.958580892,0.987408987,0.00675211,-0.275005341,-0.199996948,-23.21250153,-21.87499619,-22.93749619,-21.67499924,61.79375267,65.70000458,8.09192426,34.0599455,0.132835368,,,,,,,,,
855775470,2.085900906,-50.0020841,0.001026667,0.00084,161.9966366,-77.76220071,-0.583392658,38.95833333,-18.46250025,-17.97500229,54.78333412,2.082899969,-52.15000153,0.00094,0.00078,189.3909338,-90.92656231,-0.801846461,-19.81250763,58.85000181,-69.60930487,29.99999809,0.708478778,0.451048285,0.04246,1.870375313,-102.9625092,438.343823,0.020254927,0.0618,12,0.084325455,1.896661956,-46.48125076,0.00088,0.00074,192.2525685,-101.3636446,-0.3727464,-64.63749695,-62.51875305,0.004629524,37,0.00986,0.027233889,0.02765,0.107043415,0.001705403,2.096334259,-51.55625153,0.00082,0.0007,248.1810828,-118.3881252,-0.427355323,0.106316448,0.274217367,0.08008,0,0.060196087,0.182907493,0.012103894,0.216914286,0.403353811,0.058689018,1.145741652,1.068181818,0.779598465,0.962837775,0.885768749,0.977948147,0.969230859,0.042099924,-0.368751526,-0.318756104,-21.73125076,-18.31250763,-21.36249924,-17.99375153,59.61250019,70.95625305,12.95001295,43.25259516,0.062719247,,,,,,,,,
855783147,,,,,,,,,,,,2.105781938,-44.98749924,0.00062,0.00052,337.1251542,-160.0949975,-0.378498436,-18.53749847,76.92500114,-61.82702368,10,0.014570157,0.464791656,0.03198,0.725834219,-87.55000305,250.7066131,0.017759465,0.11704,1,,1.873607402,-34.56250381,0.00072,0.00058,249.7343555,-133.2906537,-0.843917066,-58.3125,-58.60000229,,2,0.02414,0.05186,0.05186,0,,2.15264206,-42.42500305,0.00062,0.00052,331.3144476,-153.9106077,0.301788043,0.038150289,0.250930011,0.06334,1.5521,0.102116742,0.092801243,0.017402323,0.255754476,0.255754476,0.065410352,1.358508604,1.34375,0.491018069,0.704275761,0.620049997,0.778143286,0.943324099,0.078817734,-0.71875,-0.275005341,-24.46874619,-19.29375076,-23.74999619,-19.01874542,64.08125496,73.53125381,,19.28268415,0.044506691,,,,,,,,,
855805410,,,,,,,,,,,,2.033977121,-38.95624924,0.00052,0.00044,381.6759565,-187.6500736,-0.09728666,-15.29375076,78.1875,-65.43119158,80,0.330000018,0.206593648,0.05476,1.124141016,-91.1625061,221.4881629,0.019173441,0.04592,1,,1.925685486,-24.62500191,0.00062,0.00046,278.5297836,-144.6392911,0.52960263,-53.01250076,,0.029391212,10,0.02454,0.043197778,0.04516,0.124892145,0.007880215,2.015274418,-28.16250229,0.00056,0.00044,323.5303424,-160.5391005,0.796554105,0.050919983,0.20521073,0.07064,2.033555156,0.022731555,0.12413132,0.005094305,0.029391212,0.124892145,0.007880215,1.485141672,1.321428571,0.619886211,0.725211561,0.727994342,0.824456214,0.982178715,0.050919983,-0.218753815,-0.137500763,-28.60625267,-24.93125153,-28.38749886,-24.79375076,56.18125343,62.8125,,34.57814661,0.149858941,,,,,,,,,
855827363,1.734626066,-34.96875381,0.000773333,0.000593333,237.0772012,-136.6745983,-0.650198103,18.91666667,-27.09374746,-26.38124593,67.61458842,1.897062842,-39.48749924,0.0007,0.00056,293.1891789,-154.5490072,-0.997711156,-23.76874924,75.60624695,-59.20595469,20,0.65714293,0.389428645,0.04964,1.614520625,-98.98749542,342.3435986,0.026856674,0.09912,5,0.145785,1.824473769,-33.59999847,0.00076,0.00058,252.9391882,-138.6367907,-0.862596277,-58.97499847,,0.005593279,30,0.01736,0.033106897,0.03244,0.080505518,0.000481104,1.864055474,-38.28750229,0.0007,0.00056,290.1361762,-155.6478229,0.365594954,0.073854447,0.175237343,0.1994,0,0.020218121,0.096520492,0.002118275,0.076738827,0.160664702,0.009075939,1.588344126,1.052631579,0.781673303,0.930377224,0.863097459,0.975260552,0.984488045,0.022597554,-0.743747711,-0.25,-27.58125305,-22.73125076,-26.83750534,-22.48125076,68.38749695,74.65000534,9.254118083,36.87315634,0.036381838,,,,,,,,,
855884510,1.984612732,-29.6458346,0.001086667,0.000766667,182.440472,-91.94756104,-0.481773414,12.04166667,-34.99999619,-34.32500076,59.88125229,2.152766266,-29.78750038,0.00104,0.00076,201.5973362,-93.645715,-0.306477177,-34.78124809,60.78750229,-63.84333767,10,0.547976877,0.409787387,0.04614,1.582108438,-101.9937515,398.7186849,0.024032022,0.19636,3,0.3981,2.093019782,-31.51249886,0.00106,0.00078,193.6917801,-92.54178185,-0.480247969,-62.60000229,,0.004038503,27,0.02282,0.037105385,0.03657,0.053324357,0.000231391,2.293557402,-33.54375076,0.00096,0.00076,226.8540109,-98.90923623,-0.838210402,0.105626851,,,,0.0447645,0.084452117,0.005746788,0.159959809,0.159959809,0.025587141,1.123876343,1.274509804,0.559857806,0.850365593,0.739188683,0.894624174,0.989282477,0.046813108,-0.799999237,-0.331253052,-32.55624962,-28.65625,-31.75625038,-28.32499695,63.09374809,67.01875305,2.990251779,30.24803388,0.030472257,,,,,,,,,
855895385,1.016842631,-25.35000134,0.00084,0.00059,95.67741074,-92.26210833,0.588625308,202.75,-28.83750248,-28.65000057,33.31250191,1.815773981,-39.56875229,0.00048,0.00038,359.1834418,-197.8128587,-2.097441722,-21.04375076,64.7250042,-69.91694412,140,0.568597561,0.261178464,0.05156,0.940718828,-86.14374542,145.1248825,0.012372832,0.27316,1,,1.4129697,-27.14375114,0.00068,0.00046,195.5496165,-138.3961853,-0.487847522,-57.60000229,,0.005532819,24,0.06052,0.04081913,0.04132,0.089107187,0.001161248,1.565127562,-28.27500153,0.00064,0.00046,220.2703092,-140.7363301,-0.06738395,0.058769513,0.076568328,0.23176,0,0.032761508,0.320355996,0.044713481,0.291782865,0.664119984,0.15029151,3.281188893,0.96875,1.122202928,1.056018968,1.096343363,1.053819851,1.013984502,0.01508399,-0.668750763,-0.40625,-31.12500191,-28.89374924,-30.45625114,-28.48749924,46.53750038,47.50625229,,29.30832356,0.125001619,,,,,,,,,
855932150,0.959039811,-25.50000143,0.0008575,0.000525,108.679801,-111.8579759,1.829359683,275.0624981,-29.19999981,-29.13984537,34.260939,1.617568381,-39.24375153,0.00048,0.00036,345.1559805,-213.3795298,-0.849056159,-23.3812561,66.54375076,-66.99727195,190,0.595135177,0.250182301,0.04578,0,-80.50000763,130.2298009,0.010416914,0.20278,3,0.04122,1.205603666,-26.65625191,0.00066,0.00044,188.7978678,-156.6002768,0.537711287,-60.38125229,,0.00452711,27,0.02622,0.037282308,0.02787,0.934355793,0.083377101,1.37094768,-28.20624924,0.00058,0.00038,246.1856805,-179.5733595,1.224731568,0.055861526,0.07848601,0.19242,0,0.063917238,0.560724739,0.08483002,0.187772926,1.187564953,0.227095501,1.123783032,1,0.988587415,1.005927998,1.001785077,1.068509127,0.994815967,0.004488126,-0.225002289,-0.068756104,-32.79375267,-32.29375458,-32.56875038,-32.22499847,44.29375267,50.23124886,29.86857826,39.5256917,,,,,,,,,,
855950666,1.406656383,-28.8562514,0.000613333,0.00044,229.8290401,-163.3336187,-0.718785552,90.66666412,-31.07916705,-30.51875114,52.44375165,1.61850139,-40.68124771,0.00049,0.00041,335.5097429,-207.3005766,-1.050392535,-19.45000458,71.24374866,-64.76942796,80,0.60500002,0.231039688,0.0382,0.906320234,-89.78125763,212.8327042,0.010190394,0.04742,2,0.2373,1.516204068,-30.78750229,0.00054,0.0004,282.0990299,-186.0561094,0.006242135,-59.28749847,,0.004152875,29,0.0164,0.034436429,0.03404,0.083203033,0.001577022,1.63238076,-32.56874847,0.0005,0.0004,316.873598,-194.1174546,-0.662971617,0.041044776,0.249168545,0.06824,1.255054141,0.006405809,0.060949343,0.001356569,0.012039849,0.083203033,0.001577022,1.197780994,1.076923077,0.89103893,0.954482548,0.951288864,0.960388307,1.008433824,0.033941723,-0.412498474,-0.368747711,-28.39374924,-25.89375305,-27.98125076,-25.52500534,58.7250042,61.26874733,4.214075011,33.35557038,0.089279607,,,,,,,,,
855960282,2.426245162,-47.42708588,0.000646667,0.000546667,388.4766012,-160.1422668,-0.099806563,13.75,-21.11250051,-20.82499949,79.63333639,2.280580981,-48.47500229,0.0006,0.00052,405.9365477,-177.996989,0.010909365,-20.86249924,80.75625229,-64.96447449,20,0.385000006,0.408661813,0.02914,1.029249063,-97.03749847,278.6873579,0.01395133,0.04616,9,0.1080775,2.275037571,-48.43125153,0.00064,0.00056,343.3080472,-150.902144,-0.292993446,-65.65625,,0.011528494,26,0.01124,0.038896,0.03908,0.125710184,0.000791333,2.313909691,-48.13750458,0.0006,0.0005,421.1072299,-181.9894836,0.705732818,0.047680971,0.161704913,0.14652,0,0.021904049,0.148028938,0.001626908,0.046884113,0.169181245,0.004253437,1.526977914,1.15625,0.775281635,0.820682475,0.841241357,0.956381486,0.972902943,0.045586107,-0.249992371,-0.162506104,-19.3999939,-20.35624695,-19.15000153,-20.19374084,72.80000114,81.38125229,13.98210291,37.70739065,0.03207368,,,,,,,,,
855966565,1.625892501,-24.85625076,0.000566667,0.000413333,287.8573848,-177.0230123,0.463699083,120.9166667,-31.48541896,-31.25000127,56.42500114,1.83415677,-35.77499771,0.0005,0.0004,376.3455751,-205.1872454,-0.769976452,-21.625,71.58749771,-64.56990221,110,0.581249972,0.262733579,0.0382,0.872145781,-85.75624847,180.1873147,0.009850394,0.03416,1,,1.691736163,-25,0.00052,0.00038,327.9462903,-193.8519122,0.532778496,-56.23749924,,0.008614357,28,0.01708,0.035847407,0.03652,0.093165363,0.001077306,1.763918149,-25.74375153,0.0005,0.00036,363.6806641,-206.1777438,1.461287001,0.031837916,0.2110897,0.03446,1.637540313,0.021928918,0.170411708,0.004916059,0.066695139,0.378113797,0.017282336,1.022394307,1.038461538,0.939332701,0.960217583,0.979858508,0.982610826,1.006171454,0.007035083,-0.187503815,-0.237499237,-31.42500305,-30.30625153,-31.23749924,-30.06875229,59.21875,61.5687561,,37.79289494,0.100055562,,,,,,,,,
855973761,1.227176002,-22.65000153,0.000793333,0.000506667,140.4921519,-113.953339,0.237388698,211.9166616,-30.57916641,-30.35208384,38.14166959,1.924239104,-33.77499771,0.00046,0.00038,406.753266,-211.3839518,-0.860395126,-22.06250381,69.38125229,-64.88941054,150,0.06,0.341078281,0.04414,0.858041094,-78,104.6048403,0.009406601,0.03438,1,,1.769163922,-26.20625114,0.00052,0.0004,317.0175266,-179.1905898,1.027988819,-55.43125153,,,1,0.0227,,,,,1.795285217,-26.81875229,0.0005,0.00036,350.395869,-195.1755997,0.959065343,,0.393559605,0.04218,1.060889141,-0.14756181,0.835714241,0.446674323,-0.14756181,0.835714241,0.446674323,0.413360861,1.458333333,0.460187515,0.648034989,0.561314543,0.805375167,0.981175739,0.03496254,-0.287502289,-0.106254578,-29.51250267,-28.00625229,-29.22500038,-27.89999771,55.9375,59.10000229,,,0.110060335,,,,,,,,,
856015279,1.029209519,-29.36875089,0.001026667,0.00076,102.5994196,-99.17021967,0.234694829,106.3749975,-21.57499886,-21.38750013,47.85000197,2.092299637,-38.45624924,0.00066,0.00056,288.6346149,-137.9508985,-0.351674067,-16.08750153,71.19999695,-54.02574906,70,0.475,0.23351042,0.05826,0.929566328,-77.68125916,146.6008872,0.013336049,0.06126,3,0.16372,1.511266808,-33.04999924,0.0008,0.00064,186.88211,-123.6592433,0.4372615,-52.23125076,,0.035523245,15,0.03604,0.063927143,0.05423,0.371550156,0.026799758,1.638270855,-33.06250381,0.00078,0.0006,200.0022665,-122.0813188,-0.165676306,0.018385169,0.080447055,0.12724,0,0.023644355,0.184472732,0.014147663,0.140439932,0.371550156,0.039286592,1.232758621,0.972972973,1.090452957,1.032425008,1.045250758,1.056549387,1.00392996,0.034394904,-0.200004578,-0.3125,-19.59375381,-23.10625076,-19.39374924,-22.79375076,59.83125114,57.8187542,5.921364282,20.24291498,0.116000122,,,,,,,,,
856026313,1.712772847,-23.83875122,0.000828,0.000596,140.4007834,-81.95584277,-0.233666668,270.55,-22.04874878,-21.79999924,38.77375164,2.104752961,-38.25624847,0.00062,0.0005,263.7710451,-125.3216173,-1.640507043,-17.13750458,59.49374771,-64.97976621,260,0.205278592,0.334383726,0.03298,0,-73.92499542,82.00008422,0.009195758,0.04628,8,0.116114286,1.940465341,-26.36874962,0.00072,0.00056,182.8969532,-94.25417154,-0.043046091,-45.03125381,,0.075442617,9,0.03968,0.0939725,0.09505,0.297773377,0.013183995,1.985198428,-26.60000229,0.0007,0.00054,200.2877394,-100.890539,0.120849579,0.018613861,0.174710244,0.0997,1.02549125,0.043951237,0.183696739,0.008458374,0.075442617,0.297773377,0.013183995,2.132374523,1.166666667,0.733868586,0.82918489,0.767764351,0.940507286,0.9755145,0.024171646,-0.181247711,-0.137504578,-20.26875114,-20.46875,-20.08750343,-20.33124542,44.39999962,46.33750343,14.67997651,19.1424196,,,,,,,,,,
856243521,1.675100395,-24.73541832,0.000653333,0.000466667,267.9471942,-159.8329809,-0.544100251,130.1666667,-33.24166807,-32.8875014,58.377086,1.944359946,-35.59999847,0.0005,0.00042,392.281492,-201.7535347,-1.767715049,-23.83750534,75.60000229,-65.11579132,130,0.49,0.275439978,0.04274,1.015168594,-84.40000916,160.9374583,0.009358463,0.04148,8,0.111537143,1.815280556,-27.37500191,0.0006,0.00046,307.7846323,-169.552101,0.4843513,-57.84375381,,0.007750494,30,0.01594,0.033575862,0.0341,0.122818861,0.000333105,1.924127549,-32.20625305,0.00054,0.00042,377.3505452,-196.1151408,0.729137221,0.041709578,0.175398275,0.14426,1.032020703,0.026204783,0.213958666,0.009068784,0.076270399,0.445904344,0.034676356,1.861245675,1.066666667,0.925036875,0.991439006,0.982104402,0.997716825,1,0.014144649,-0.46875,-0.312496185,-31.19374657,-26.82499695,-30.72499657,-26.51250076,62.30000496,70.8500061,17.30702665,39.74562798,0.115296291,,,,,,,,,
